mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_bin,param_max_depth,param_min_child_samples,param_min_split_gain,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,param_subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
113.16700236002605,11.310658529474514,2.886724313100179,0.48140302069776697,0.9395655297064336,0.1471286090213259,255,8,442,3.553314448428937,409,0.2541912674409519,1.0789142699330445,0.6125716742746937,3,"{'colsample_bytree': 0.9395655297064336, 'learning_rate': 0.1471286090213259, 'max_bin': 255, 'max_depth': 8, 'min_child_samples': 442, 'min_split_gain': 3.553314448428937, 'num_leaves': 409, 'reg_alpha': 0.2541912674409519, 'reg_lambda': 1.0789142699330445, 'subsample': 0.6125716742746937, 'subsample_freq': 3}",0.9173743453644091,0.8860005292684796,0.8869066361685537,0.8967605036004808,0.014580880440490012,13
111.9226525624593,8.331906308617407,4.187881072362264,0.8090708921784797,0.7901480892728447,0.11702235867551289,511,12,1480,3.0220868963890863,206,7.555511385430487,2.2879816549162246,0.6307919639315172,3,"{'colsample_bytree': 0.7901480892728447, 'learning_rate': 0.11702235867551289, 'max_bin': 511, 'max_depth': 12, 'min_child_samples': 1480, 'min_split_gain': 3.0220868963890863, 'num_leaves': 206, 'reg_alpha': 7.555511385430487, 'reg_lambda': 2.2879816549162246, 'subsample': 0.6307919639315172, 'subsample_freq': 3}",0.9250099911500775,0.9192429786443781,0.9115490865430084,0.9186006854458214,0.005514126925442697,11
160.10649506251016,59.654239564741104,3.693901618321737,0.6829376579329991,0.8779139732158818,0.17728888941289897,511,12,1647,3.1670187825521174,197,4.565345704829102,2.184404372168336,0.7666039791481465,2,"{'colsample_bytree': 0.8779139732158818, 'learning_rate': 0.17728888941289897, 'max_bin': 511, 'max_depth': 12, 'min_child_samples': 1647, 'min_split_gain': 3.1670187825521174, 'num_leaves': 197, 'reg_alpha': 4.565345704829102, 'reg_lambda': 2.184404372168336, 'subsample': 0.7666039791481465, 'subsample_freq': 2}",0.8020010389534868,0.625951726142287,0.8527528761033764,0.76023521373305,0.0971870311072974,20
131.16511686642966,71.16679595344559,2.7944034735361734,0.35275424068124617,0.8157368967662603,0.16341362948117188,511,-1,1304,4.53414220772877,448,2.279351625419417,4.271077886262563,0.9272059063689972,1,"{'colsample_bytree': 0.8157368967662603, 'learning_rate': 0.16341362948117188, 'max_bin': 511, 'max_depth': -1, 'min_child_samples': 1304, 'min_split_gain': 4.53414220772877, 'num_leaves': 448, 'reg_alpha': 2.279351625419417, 'reg_lambda': 4.271077886262563, 'subsample': 0.9272059063689972, 'subsample_freq': 1}",0.7464087067679659,0.7266002919161182,0.8359930656873795,0.7696673547904878,0.047591443693303134,19
363.37403774261475,16.630277652495202,5.5486695766448975,0.05420492001358364,0.7219125032632117,0.04128461209715893,255,-1,367,1.1105390523536514,370,2.6941233379852148,2.441255222477742,0.6673164168691722,1,"{'colsample_bytree': 0.7219125032632117, 'learning_rate': 0.04128461209715893, 'max_bin': 255, 'max_depth': -1, 'min_child_samples': 367, 'min_split_gain': 1.1105390523536514, 'num_leaves': 370, 'reg_alpha': 2.6941233379852148, 'reg_lambda': 2.441255222477742, 'subsample': 0.6673164168691722, 'subsample_freq': 1}",0.9324775628395472,0.9288101368950729,0.9213397995986226,0.9275424997777475,0.0046344809417120745,3
259.59052896499634,12.811228360122145,4.41956090927124,1.4312285442263353,0.7615344684232164,0.022329526950706495,511,10,1341,1.2589114791268208,449,7.12270589924442,1.480869299533999,0.9990961940195767,3,"{'colsample_bytree': 0.7615344684232164, 'learning_rate': 0.022329526950706495, 'max_bin': 511, 'max_depth': 10, 'min_child_samples': 1341, 'min_split_gain': 1.2589114791268208, 'num_leaves': 449, 'reg_alpha': 7.12270589924442, 'reg_lambda': 1.480869299533999, 'subsample': 0.9990961940195767, 'subsample_freq': 3}",0.9355992962312478,0.9306381159476542,0.9253188915814584,0.9305187679201201,0.004197806006682549,1
122.09171144167583,12.908585890777145,3.2733989556630454,1.0819991872302173,0.8438257335919588,0.10550901441348368,511,12,1809,4.541329429833269,466,6.807054515547668,5.309345833171363,0.7791132658292367,2,"{'colsample_bytree': 0.8438257335919588, 'learning_rate': 0.10550901441348368, 'max_bin': 511, 'max_depth': 12, 'min_child_samples': 1809, 'min_split_gain': 4.541329429833269, 'num_leaves': 466, 'reg_alpha': 6.807054515547668, 'reg_lambda': 5.309345833171363, 'subsample': 0.7791132658292367, 'subsample_freq': 2}",0.9253678930000097,0.9198807189756797,0.9145481830047278,0.9199322649934724,0.004417278486388273,10
103.4408229192098,1.5010845602766583,2.1060606638590493,0.050888782690344546,0.6968221086046001,0.13770575400711693,255,8,450,3.641081743059298,343,4.703006344460384,9.83423140894843,0.7595297769778212,3,"{'colsample_bytree': 0.6968221086046001, 'learning_rate': 0.13770575400711693, 'max_bin': 255, 'max_depth': 8, 'min_child_samples': 450, 'min_split_gain': 3.641081743059298, 'num_leaves': 343, 'reg_alpha': 4.703006344460384, 'reg_lambda': 9.83423140894843, 'subsample': 0.7595297769778212, 'subsample_freq': 3}",0.9201041538111842,0.9093449587560577,0.9101490723097597,0.9131993949590006,0.004893425572944307,12
94.36832308769226,10.264249720022239,2.6606763998667398,0.12240347176491753,0.6361159080217633,0.16870747416195522,511,8,1399,3.479064033954409,322,5.908929431882418,6.775643618422825,0.6066351315711425,3,"{'colsample_bytree': 0.6361159080217633, 'learning_rate': 0.16870747416195522, 'max_bin': 511, 'max_depth': 8, 'min_child_samples': 1399, 'min_split_gain': 3.479064033954409, 'num_leaves': 322, 'reg_alpha': 5.908929431882418, 'reg_lambda': 6.775643618422825, 'subsample': 0.6066351315711425, 'subsample_freq': 3}",0.9112808605332821,0.8659686159421442,0.875299425534641,0.8841829673366891,0.019536083942000355,14
71.07103037834167,6.552171038649214,2.3021669387817383,0.2567170341782082,0.9238004184558861,0.07624653758542857,255,10,538,3.45468869051233,191,5.177513505274801,8.37710105907328,0.8702760468157122,1,"{'colsample_bytree': 0.9238004184558861, 'learning_rate': 0.07624653758542857, 'max_bin': 255, 'max_depth': 10, 'min_child_samples': 538, 'min_split_gain': 3.45468869051233, 'num_leaves': 191, 'reg_alpha': 5.177513505274801, 'reg_lambda': 8.37710105907328, 'subsample': 0.8702760468157122, 'subsample_freq': 1}",0.9301575417328584,0.9229243518024186,0.9165984838316427,0.9232267924556399,0.005539591775192503,9
